normal
1B.bin; 753.693
1B.bin; 765.521
1B.bin; 927.386
10B.bin; 8909.48
10B.bin; 8166.6
10B.bin; 9026.9
100B.bin; 90424.1
100B.bin; 89613.8
100B.bin; 89222
1KB.bin; 836328
1KB.bin; 758968
1KB.bin; 873795
10KB.bin; 6.05523e+06
10KB.bin; 6.07031e+06
10KB.bin; 5.98515e+06
100KB.bin; 1.47135e+07
100KB.bin; 1.46457e+07
100KB.bin; 1.4672e+07

