Dualbuffer1Thread
1B.bin; 538.851
10B.bin; 9394.96
100B.bin; 120106
1KB.bin; 1.17755e+06
10KB.bin; 5.51338e+06
100KB.bin; 8.86949e+06
1MB.bin; 1.20238e+07
10MB.bin; 1.25446e+07
