Dualbuffer25Thread
1B.bin; 889.047
10B.bin; 7827.79
100B.bin; 98804.5
1KB.bin; 704167
10KB.bin; 5.59655e+06
100KB.bin; 9.38004e+06
1MB.bin; 1.28555e+07
10MB.bin; 1.3341e+07
100MB.bin; 1.33813e+07

