Dualbuffer5Thread
1B.bin; 599.88
10B.bin; 7297.67
100B.bin; 109830
1KB.bin; 927452
10KB.bin; 6.09161e+06
100KB.bin; 9.0674e+06
1MB.bin; 1.18034e+07
